VariantID,Country,first_seq,last_seq,variant,total_cases,total_deaths
3213,Slovenia,3/7/2020,8/26/2021,S.H69-,38333.35331,642.4576277
3214,Italy,3/15/2020,11/28/2021,S.H69-,479323.2217,12794.60482
3215,Turkey,3/17/2020,11/3/2021,S.H69-,116509.2297,1022.859733
3216,Taiwan,3/18/2020,7/28/2021,S.H69-,1888.010989,95.13186813
3217,France,3/23/2020,11/22/2021,S.H69-,6453946.997,102536.4055
3218,Sweden,3/29/2020,11/19/2021,S.H69-,143248.0335,1820.824478
3219,Kenya,4/7/2020,9/23/2021,S.H69-,19603.6603,399.3154989
3220,USA,4/17/2020,11/19/2021,S.H69-,2310302.689,37222.36154
3221,Russia,4/19/2020,11/1/2021,S.H69-,167949.3692,4695.268814
3222,UK,4/20/2020,11/23/2021,S.H69-,8318024.297,120435.3612
3223,Saudi Arabia,4/21/2020,9/6/2021,S.H69-,28092.1452,442.0093677
3224,Madagascar,4/24/2020,4/20/2021,S.H69-,726.685283,12.32226415
3225,Denmark,4/28/2020,11/20/2021,S.H69-,121743.9435,761.0110045
3226,Australia,5/12/2020,11/28/2021,S.H69-,11277.28507,107.6831116
3227,Brazil,5/18/2020,11/25/2021,S.H69-,72566.05765,2019.268642
3228,India,5/20/2020,11/6/2021,S.H69-,670381.4299,8991.446742
3229,Togo,5/23/2020,6/25/2021,S.H69-,1119.675174,10.39443155
3230,Colombia,6/3/2020,8/26/2021,S.H69-,52789.51844,1342.257165
3231,Côte d'Ivoire,6/10/2020,5/11/2021,S.H69-,5510.261398,34.61398176
3232,South Africa,7/2/2020,11/25/2021,S.H69-,16926.46838,514.6506327
3233,Guinea,7/6/2020,7/9/2021,S.H69-,2702.887473,19.69214437
3234,Laos,7/7/2020,7/10/2020,S.H69-,3.454545455,0
3235,Mexico,7/20/2020,11/3/2021,S.H69-,72270.9181,5474.326385
3236,Spain,7/24/2020,11/28/2021,S.H69-,455021.6,7799.908639
3237,China,7/28/2020,6/6/2021,S.H69-,148671.1534,6401.873211
3238,Switzerland,8/1/2020,11/5/2021,S.H69-,69837.63911,887.1297021
3239,Slovakia,8/11/2020,11/5/2021,S.H69-,37442.92745,529.4363968
3240,Burkina Faso,8/12/2020,4/23/2021,S.H69-,1323.1,15.6
3241,Czech Republic,8/14/2020,11/26/2021,S.H69-,182704.2042,2853.790157
3242,Iceland,8/15/2020,7/29/2021,S.H69-,237.7239841,0.929093216
3243,New Zealand,8/24/2020,7/3/2021,S.H69-,82.66263482,0.78096966
3244,Austria,8/24/2020,11/28/2021,S.H69-,100225.0496,1085.98476
3245,Croatia,8/24/2020,8/27/2021,S.H69-,39987.77098,893.6090823
3246,Uganda,8/26/2020,6/15/2021,S.H69-,2484.34654,17.67354911
3247,Canada,8/30/2020,11/23/2021,S.H69-,1796909.27,29975.30867
3248,Hungary,9/2/2020,2/26/2021,S.H69-,22245.1476,785.1409619
3249,Norway,9/9/2020,10/8/2021,S.H69-,20777.97673,93.74381123
3250,Estonia,9/13/2020,7/28/2021,S.H69-,15486.77824,148.1190987
3251,South Korea,9/20/2020,10/24/2021,S.H69-,10227.47433,80.32191974
3252,Cyprus,9/23/2020,1/27/2021,S.H69-,10846.15745,67.45957447
3253,Greece,9/25/2020,9/30/2021,S.H69-,76084.21046,1720.392567
3254,Serbia,9/28/2020,8/26/2021,S.H69-,92532.60145,891.884058
3255,Netherlands,10/1/2020,11/26/2021,S.H69-,1324762.656,9949.308774
3256,United Arab Emirates,10/1/2020,2/13/2021,S.H69-,45810.25889,132.6834657
3257,Bangladesh,10/7/2020,8/1/2021,S.H69-,23299.26938,385.4439024
3258,Romania,10/11/2020,11/11/2021,S.H69-,120742.3329,3642.714992
3259,Japan,10/17/2020,9/24/2021,S.H69-,159743.2584,1643.513585
3260,Luxembourg,10/19/2020,7/28/2021,S.H69-,5645.409012,62.92750878
3261,Poland,10/21/2020,11/21/2021,S.H69-,380596.9631,9194.929782
3262,Liechtenstein,10/23/2020,6/10/2021,S.H69-,288.9886364,5.382575758
3263,Belgium,10/27/2020,11/24/2021,S.H69-,134993.9908,2176.06383
3264,Ireland,10/28/2020,10/28/2021,S.H69-,38086.88161,472.560938
3265,Lithuania,10/30/2020,10/21/2021,S.H69-,39190.08094,572.6095139
3266,Ghana,10/30/2020,7/7/2021,S.H69-,8070.185288,66.50884802
3267,Argentina,11/4/2020,10/18/2021,S.H69-,87541.05445,1920.720818
3268,Mauritius,11/6/2020,2/1/2021,S.H69-,1.167123288,0.020547945
3269,Portugal,11/9/2020,11/27/2021,S.H69-,74911.5185,1209.628357
3270,Georgia,11/14/2020,11/3/2021,S.H69-,46961.32538,652.5565327
3271,Israel,11/15/2020,11/24/2021,S.H69-,120956.9093,737.7533064
3272,Bosnia and Herzegovina,11/20/2020,6/28/2021,S.H69-,12839.60907,604.9287257
3273,Malawi,11/25/2020,3/15/2021,S.H69-,56.71095772,1.870578085
3274,Finland,11/30/2020,9/20/2021,S.H69-,12579.4826,100.1998264
3275,Zambia,12/1/2020,9/2/2021,S.H69-,624.8010076,10.90579345
3276,Philippines,12/7/2020,8/28/2021,S.H69-,118995.8733,2029.144902
3277,Singapore,12/8/2020,7/10/2021,S.H69-,474.6738337,0.272609566
3278,Albania,12/10/2020,7/13/2021,S.H69-,17765.66507,329.0334928
3279,Angola,12/11/2020,7/19/2021,S.H69-,1950.736842,46.20994475
3280,Senegal,12/11/2020,6/10/2021,S.H69-,2181.107492,59.93485342
3281,Lebanon,12/12/2020,7/14/2021,S.H69-,92459.6602,1327.343803
3282,Barbados,12/12/2020,7/25/2021,S.H69-,561.4325843,6.202247191
3283,Bulgaria,12/13/2020,9/30/2021,S.H69-,48220.80256,2005.223014
3284,Nigeria,12/14/2020,9/29/2021,S.H69-,16945.86502,222.7462061
3285,Dominica,12/16/2020,4/1/2021,S.H69-,28.27586207,0
3286,Saint Lucia,12/17/2020,7/26/2021,S.H69-,917.1327014,14.5971564
3287,Jordan,12/20/2020,11/1/2021,S.H69-,71357.65767,912.0855833
3288,Jamaica,12/21/2020,7/18/2021,S.H69-,7056.63,159.39
3289,Qatar,12/22/2020,6/7/2021,S.H69-,6361.6056,16.54381478
3290,Oman,12/22/2020,7/6/2021,S.H69-,34317.07732,411.346644
3291,Chile,12/22/2020,11/7/2021,S.H69-,11603.15089,257.0333058
3292,Pakistan,12/25/2020,8/25/2021,S.H69-,99593.36323,2211.22381
3293,Egypt,12/25/2020,6/16/2021,S.H69-,7551.762014,431.7528604
3294,Dominican Republic,12/27/2020,5/21/2021,S.H69-,4251.018868,54.38490566
3295,Iraq,12/27/2020,7/6/2021,S.H69-,204236.6585,2556.189142
3296,Fiji,12/28/2020,4/22/2021,S.H69-,0.282894737,0.006578947
3297,Gabon,12/28/2020,9/30/2021,S.H69-,2413.98294,14.88976378
3298,Rwanda,12/28/2020,8/1/2021,S.H69-,745.4714198,8.578365089
3299,Ukraine,12/29/2020,9/16/2021,S.H69-,207121.5308,4945.08859
3300,Peru,12/31/2020,10/29/2021,S.H69-,13845.72828,1260.013412
3301,Palestine,12/31/2020,12/31/2020,S.H69-,1380.04,14
3302,North Macedonia,1/1/2021,7/13/2021,S.H69-,24802.76169,873.3803957
3303,Sri Lanka,1/2/2021,9/16/2021,S.H69-,31933.84812,756.7010698
3304,Guinea-Bissau,1/4/2021,2/5/2021,S.H69-,435.960396,7.287128713
3305,Kosovo,1/4/2021,7/29/2021,S.H69-,1278.161711,26.80285132
3306,Indonesia,1/5/2021,10/6/2021,S.H69-,22657.68912,764.0723794
3307,Ecuador,1/5/2021,9/12/2021,S.H69-,13287.19088,853.2783335
3308,Gambia,1/6/2021,5/20/2021,S.H69-,241.7057772,7.087552114
3309,Vietnam,1/8/2021,5/22/2021,S.H69-,11.66542366,0.095711622
3310,Morocco,1/8/2021,7/22/2021,S.H69-,46020.91278,771.4220264
3311,Iran,1/8/2021,7/19/2021,S.H69-,443588,10921.75
3312,Mozambique,1/9/2021,5/7/2021,S.H69-,91.53409462,1.070146819
3313,Niger,1/9/2021,4/1/2021,S.H69-,787.6078431,29.33333333
3314,Trinidad and Tobago,1/12/2021,5/4/2021,S.H69-,36.78561453,0.581354749
3315,Latvia,1/12/2021,7/6/2021,S.H69-,20141.62588,370.2165963
3316,Sierra Leone,1/13/2021,1/13/2021,S.H69-,32.07777778,0.855555556
3317,Montenegro,1/17/2021,8/5/2021,S.H69-,7182.993243,114.1554054
3318,Cabo Verde,1/18/2021,2/3/2021,S.H69-,1160.326531,11.02040816
3319,Central African Republic,1/20/2021,4/26/2021,S.H69-,786.9425287,10.74712644
3320,Kuwait,1/21/2021,7/1/2021,S.H69-,13092.77551,72.27282492
3321,South Sudan,1/23/2021,5/26/2021,S.H69-,1216.367089,13.10126582
3322,Cameroon,1/26/2021,9/17/2021,S.H69-,2650.257092,42.44680851
3323,Moldova,1/27/2021,6/24/2021,S.H69-,30522.2619,735.7142857
3324,Congo (Kinshasa),1/28/2021,7/11/2021,S.H69-,2052.976744,45.58139535
3325,Belize,1/29/2021,8/8/2021,S.H69-,560.0948276,13.15086207
3326,Benin,1/30/2021,7/1/2021,S.H69-,791.5775022,10.04074402
3327,Azerbaijan,2/1/2021,2/7/2021,S.H69-,27738.48,378.96
3328,Cambodia,2/3/2021,10/30/2021,S.H69-,13153.13605,308.8727348
3329,Monaco,2/4/2021,4/17/2021,S.H69-,26.91011236,0.348314607
3330,Equatorial Guinea,2/6/2021,2/9/2021,S.H69-,50.88217523,0.788519637
3331,Djibouti,2/12/2021,5/20/2021,S.H69-,679.6367041,8.994756554
3332,Antigua and Barbuda,2/14/2021,7/25/2021,S.H69-,83.86206897,2.817241379
3333,Bahrain,2/14/2021,11/6/2021,S.H69-,3407.686555,17.13431359
3334,Ethiopia,2/17/2021,6/10/2021,S.H69-,5777.408913,89.3174355
3335,Libya,2/18/2021,6/7/2021,S.H69-,31280.83333,524.3333333
3336,Suriname,2/18/2021,8/9/2021,S.H69-,375.9385002,9.627235645
3337,Tunisia,2/20/2021,5/20/2021,S.H69-,15794,575.6666667
3338,Costa Rica,2/22/2021,6/29/2021,S.H69-,9815.924496,124.9505657
3339,Belarus,2/23/2021,3/25/2021,S.H69-,49217.65625,342.65625
3340,Congo (Brazzaville),2/25/2021,7/28/2021,S.H69-,1237.518477,16.64949608
3341,Paraguay,2/28/2021,8/7/2021,S.H69-,3854.788136,129.3898305
3342,Venezuela,2/28/2021,7/3/2021,S.H69-,13373.95161,153.5322581
3343,Somalia,2/28/2021,3/5/2021,S.H69-,735.9375,25.6875
3344,Kazakhstan,3/2/2021,8/17/2021,S.H69-,106522.2239,1612.077385
3345,Sudan,3/4/2021,3/28/2021,S.H69-,2844.407547,183.6679245
3346,Guatemala,3/11/2021,7/31/2021,S.H69-,4555.434066,127.8173077
3347,Grenada,3/12/2021,6/24/2021,S.H69-,17.25,0.107142857
3348,Armenia,3/18/2021,7/6/2021,S.H69-,15170.48739,304.5378151
3349,Bahamas,3/18/2021,8/7/2021,S.H69-,1805.001984,34.53373016
3350,Mali,3/20/2021,8/30/2021,S.H69-,2144.47907,77.71627907
3351,Afghanistan,3/21/2021,5/29/2021,S.H69-,9830.378307,406.473545
3352,Malta,3/25/2021,7/8/2021,S.H69-,3623.269944,49.48051948
3353,Panama,3/25/2021,4/30/2021,S.H69-,21734.33846,371.5230769
3354,Liberia,4/4/2021,5/20/2021,S.H69-,27.37380192,1.086261981
3355,Algeria,4/12/2021,7/28/2021,S.H69-,14533.13043,361.826087
3356,Nepal,4/14/2021,4/14/2021,S.H69-,421.502994,4.582335329
3357,Honduras,4/23/2021,6/15/2021,S.H69-,5032.686869,134.8282828
3358,Papua New Guinea,4/30/2021,5/2/2021,S.H69-,9.015285599,0.092518101
3359,El Salvador,5/2/2021,8/2/2021,S.H69-,3056.69869,92.61135371
3360,Seychelles,5/15/2021,9/21/2021,S.H69-,172.1111809,0.898241206
3361,Haiti,5/19/2021,5/19/2021,S.H69-,39.64431487,0.804664723
3362,Burundi,5/27/2021,5/27/2021,S.H69-,20.66666667,0.026666667
3363,Andorra,6/7/2021,7/2/2021,S.H69-,755.2403101,6.891472868
3364,Uzbekistan,6/25/2021,6/25/2021,S.H69-,2745.786802,18.40101523
3365,Botswana,11/11/2021,11/21/2021,S.H69-,230.2759356,2.861203221
3366,USA,11/4/2020,4/28/2021,S.Q677R.Roadrunner,608.4208494,10.72801019
3367,Brazil,10/26/2020,11/3/2021,20J.Gamma.V3,2919615.319,81343.61006
3368,Peru,12/17/2020,11/5/2021,20J.Gamma.V3,142226.1213,12921.53956
3369,Venezuela,1/1/2021,5/26/2021,20J.Gamma.V3,20784.51075,233.8870968
3370,Japan,1/2/2021,10/5/2021,20J.Gamma.V3,403.9809856,4.2025451
3371,Colombia,1/4/2021,10/16/2021,20J.Gamma.V3,143288.1967,3649.07465
3372,Italy,1/4/2021,10/17/2021,20J.Gamma.V3,42225.20492,1177.292197
3373,Chile,1/8/2021,10/26/2021,20J.Gamma.V3,137045.7862,3071.434814
3374,USA,1/9/2021,10/23/2021,20J.Gamma.V3,268487.1527,4333.556364
3375,South Korea,1/10/2021,8/20/2021,20J.Gamma.V3,82.91929635,0.777835343
3376,Denmark,1/12/2021,7/30/2021,20J.Gamma.V3,81.59065178,0.65572369
3377,Guyana,1/18/2021,9/7/2021,20J.Gamma.V3,642.528,15.696
3378,France,1/22/2021,9/27/2021,20J.Gamma.V3,201629.1166,3336.658302
3379,Argentina,1/24/2021,11/15/2021,20J.Gamma.V3,638091.4674,13976.99467
3380,Netherlands,1/25/2021,8/24/2021,20J.Gamma.V3,19278.57201,179.8696167
3381,Sweden,1/27/2021,9/2/2021,20J.Gamma.V3,354.1041108,4.607523482
3382,Switzerland,1/27/2021,8/16/2021,20J.Gamma.V3,675.3989027,9.859977718
3383,Mexico,1/28/2021,10/1/2021,20J.Gamma.V3,92874.55373,7031.54084
3384,Turkey,1/28/2021,8/10/2021,20J.Gamma.V3,4818.622624,42.33199906
3385,Taiwan,1/28/2021,7/7/2021,20J.Gamma.V3,199.4901099,9.428571429
3386,Spain,1/29/2021,9/19/2021,20J.Gamma.V3,20567.82068,357.9172121
3387,Belgium,1/29/2021,9/8/2021,20J.Gamma.V3,9465.756363,200.5133594
3388,Finland,2/1/2021,8/12/2021,20J.Gamma.V3,29.04706285,0.25641228
3389,Luxembourg,2/2/2021,8/12/2021,20J.Gamma.V3,1194.405147,13.25069497
3390,Ireland,2/2/2021,9/4/2021,20J.Gamma.V3,73.50950806,1.056634973
3391,UK,2/4/2021,10/28/2021,20J.Gamma.V3,6289.820343,98.51730939
3392,Germany,2/4/2021,9/22/2021,20J.Gamma.V3,3446.504737,77.13318303
3393,Bolivia,2/7/2021,6/2/2021,20J.Gamma.V3,52063.73653,2028.958084
3394,Canada,2/8/2021,10/27/2021,20J.Gamma.V3,683551.87,11560.97311
3395,Portugal,2/9/2021,9/19/2021,20J.Gamma.V3,3007.256465,50.70480949
3396,Paraguay,2/13/2021,8/14/2021,20J.Gamma.V3,50302.17797,1698.813559
3397,Bangladesh,2/18/2021,2/18/2021,20J.Gamma.V3,73.47804878,1.128590786
3398,Philippines,2/21/2021,6/12/2021,20J.Gamma.V3,85.65502793,1.482978352
3399,Suriname,2/22/2021,9/14/2021,20J.Gamma.V3,4097.316912,91.44053969
3400,Uruguay,2/23/2021,4/15/2021,20J.Gamma.V3,22504.81488,248.2016529
3401,Norway,2/24/2021,8/2/2021,20J.Gamma.V3,12.64956353,0.073098769
3402,Romania,2/25/2021,6/16/2021,20J.Gamma.V3,732.4547594,21.72169473
3403,Slovenia,2/27/2021,7/6/2021,20J.Gamma.V3,23.7481092,0.407766095
3404,Jordan,3/1/2021,5/16/2021,20J.Gamma.V3,4057.918492,51.88436067
3405,Australia,3/1/2021,4/25/2021,20J.Gamma.V3,19.85014578,0.60861296
3406,Costa Rica,3/3/2021,9/24/2021,20J.Gamma.V3,20508.88342,243.5415642
3407,New Zealand,3/6/2021,5/31/2021,20J.Gamma.V3,3.773409939,0.03668985
3408,Panama,3/11/2021,4/30/2021,20J.Gamma.V3,20332.12308,347.5538462
3409,Dominican Republic,3/11/2021,10/15/2021,20J.Gamma.V3,11333.32075,125.4307278
3410,Iceland,3/20/2021,7/7/2021,20J.Gamma.V3,4.955513757,0.022308735
3411,Angola,3/22/2021,3/22/2021,20J.Gamma.V3,6.326548415,0.154114568
3412,India,3/24/2021,8/11/2021,20J.Gamma.V3,696.8377423,9.33388366
3413,Ecuador,3/31/2021,11/17/2021,20J.Gamma.V3,16065.72486,1017.385583
3414,Latvia,4/1/2021,6/14/2021,20J.Gamma.V3,12.35007486,0.222857402
3415,Singapore,4/4/2021,6/11/2021,20J.Gamma.V3,19.53780359,0.010672107
3416,Thailand,4/5/2021,4/5/2021,20J.Gamma.V3,1.201680328,0.003893443
3417,Trinidad and Tobago,4/8/2021,10/20/2021,20J.Gamma.V3,9078.403631,269.4120112
3418,Poland,4/9/2021,8/4/2021,20J.Gamma.V3,582.9087884,15.21614456
3419,Guatemala,4/11/2021,8/3/2021,20J.Gamma.V3,8711.262363,244.7953297
3420,Israel,4/11/2021,9/13/2021,20J.Gamma.V3,337.3259481,2.109902151
3421,Lithuania,4/13/2021,8/6/2021,20J.Gamma.V3,21.74227871,0.337253877
3422,Austria,4/15/2021,9/5/2021,20J.Gamma.V3,558.9839345,8.657010073
3423,Croatia,4/16/2021,7/29/2021,20J.Gamma.V3,58.72979466,1.333933892
3424,China,4/17/2021,4/17/2021,20J.Gamma.V3,15411.80368,673.7423313
3425,Malta,4/18/2021,6/22/2021,20J.Gamma.V3,908.2003711,12.46753247
3426,Czech Republic,4/21/2021,6/22/2021,20J.Gamma.V3,588.6668198,10.69900546
3427,Ghana,5/1/2021,5/1/2021,20J.Gamma.V3,16.06540597,0.135149202
3428,El Salvador,5/1/2021,5/1/2021,20J.Gamma.V3,302.1746725,9.27510917
3429,Belize,5/7/2021,8/9/2021,20J.Gamma.V3,458.3017241,10.74712644
3430,Russia,5/8/2021,5/8/2021,20J.Gamma.V3,252.2299555,5.818119927
3431,Greece,5/14/2021,5/14/2021,20J.Gamma.V3,7.702216637,0.233241317
3432,Haiti,5/15/2021,8/7/2021,20J.Gamma.V3,3318.530612,91.91836735
3433,Pakistan,5/17/2021,5/17/2021,20J.Gamma.V3,172.885843,3.867632661
3434,Honduras,5/19/2021,5/19/2021,20J.Gamma.V3,2315.262626,61.12121212
3435,Barbados,5/22/2021,7/22/2021,20J.Gamma.V3,60.66011236,0.674157303
3436,Bosnia and Herzegovina,6/28/2021,7/5/2021,20J.Gamma.V3,295.2440605,13.91936645
3437,Bahamas,7/22/2021,7/22/2021,20J.Gamma.V3,27.34325397,0.543650794
3438,Antigua and Barbuda,7/22/2021,7/22/2021,20J.Gamma.V3,13.21034483,0.434482759
3439,Bahrain,7/24/2021,7/24/2021,20J.Gamma.V3,37.94896084,0.195390923
3440,Montenegro,7/27/2021,8/1/2021,20J.Gamma.V3,344.9054054,5.506756757
3441,Saint Vincent and the Grenadines,9/20/2021,9/27/2021,20J.Gamma.V3,497.6296296,2.666666667
3442,Romania,4/3/2020,6/1/2021,S.N439K,28082.64717,790.7328253
3443,Germany,5/19/2020,7/8/2021,S.N439K,11603.91217,283.2695263
3444,Norway,6/23/2020,7/12/2021,S.N439K,292.8349483,1.747783326
3445,UK,7/3/2020,6/26/2021,S.N439K,56260.27491,1525.38069
3446,Netherlands,7/12/2020,6/25/2021,S.N439K,13111.76477,138.157526
3447,Ireland,7/18/2020,3/22/2021,S.N439K,387.9632956,7.701554612
3448,Italy,7/23/2020,10/6/2021,S.N439K,17959.25337,502.3055039
3449,Belgium,7/24/2020,4/24/2021,S.N439K,1032.711884,25.48735918
3450,Slovenia,7/31/2020,8/26/2021,S.N439K,18880.53385,316.4331304
3451,Switzerland,8/1/2020,5/26/2021,S.N439K,3183.656655,49.25756724
3452,France,8/9/2020,4/14/2021,S.N439K,41428.26882,794.5435185
3453,Denmark,8/10/2020,9/22/2021,S.N439K,7593.546023,56.03606661
3454,Iceland,8/11/2020,4/5/2021,S.N439K,44.11224356,0.205502821
3455,Slovakia,8/11/2020,10/7/2021,S.N439K,2020.510085,31.46452033
3456,Czech Republic,8/14/2020,8/2/2021,S.N439K,17415.0743,316.032539
3457,Sweden,8/24/2020,5/5/2021,S.N439K,3132.555179,44.52492061
3458,Croatia,8/24/2020,6/14/2021,S.N439K,3727.194928,84.73425265
3459,New Zealand,8/24/2020,8/24/2020,S.N439K,0.340691463,0.004435037
3460,Austria,8/29/2020,4/27/2021,S.N439K,5978.871405,98.89744981
3461,Canada,8/30/2020,3/1/2021,S.N439K,556.7657824,14.33058152
3462,Spain,9/2/2020,5/7/2021,S.N439K,2971.730984,65.63550559
3463,Hungary,9/2/2020,2/23/2021,S.N439K,6078.716418,215.6716418
3464,Australia,9/8/2020,3/20/2021,S.N439K,36.61208239,1.13989529
3465,Estonia,9/13/2020,4/16/2021,S.N439K,646.1470303,5.925515714
3466,USA,9/19/2020,10/25/2021,S.N439K,811.4073154,13.08955429
3467,South Korea,9/20/2020,11/3/2020,S.N439K,3.170332517,0.055811982
3468,Cyprus,9/23/2020,1/27/2021,S.N439K,9539.391489,59.33191489
3469,Greece,9/25/2020,3/27/2021,S.N439K,343.4333155,10.64059989
3470,Finland,9/28/2020,4/7/2021,S.N439K,420.7909136,4.634467156
3471,Bulgaria,9/30/2020,3/15/2021,S.N439K,431.7922021,17.49161403
3472,Singapore,10/5/2020,4/23/2021,S.N439K,7.173421744,0.003531212
3473,Lithuania,10/6/2020,3/13/2021,S.N439K,98.20935703,1.623932741
3474,Ghana,10/11/2020,10/11/2020,S.N439K,8.154927134,0.053088133
3475,Japan,10/17/2020,12/4/2020,S.N439K,2.180570236,0.031773401
3476,Luxembourg,10/19/2020,3/19/2021,S.N439K,71.13861311,0.861554911
3477,Poland,10/21/2020,5/31/2021,S.N439K,6722.160147,172.589435
3478,Liechtenstein,10/23/2020,12/31/2020,S.N439K,121.9867424,2.416666667
3479,Mauritius,11/6/2020,11/6/2020,S.N439K,0.310273973,0.006849315
3480,Serbia,11/16/2020,3/8/2021,S.N439K,4966.246377,46.45362319
3481,North Macedonia,11/18/2020,4/26/2021,S.N439K,3251.913669,101.7410072
3482,Turkey,11/20/2020,3/8/2021,S.N439K,62.6466189,0.652426923
3483,Bosnia and Herzegovina,11/20/2020,3/3/2021,S.N439K,578.7559395,22.34989201
3484,Portugal,12/5/2020,4/5/2021,S.N439K,262.8962732,5.390450413
3485,Philippines,12/8/2020,2/18/2021,S.N439K,36.34534305,0.764206529
3486,Mexico,12/19/2020,12/19/2020,S.N439K,12.25740385,1.099856308
3487,India,12/22/2020,2/19/2021,S.N439K,357.6997171,5.090190243
3488,Argentina,12/22/2020,12/22/2020,S.N439K,74.61876889,2.027251355
3489,Israel,12/24/2020,2/2/2021,S.N439K,484.5175591,3.587751882
3490,United Arab Emirates,12/28/2020,1/2/2021,S.N439K,146.1104591,0.46530894
3491,Ukraine,12/29/2020,12/29/2020,S.N439K,757.2473423,13.32459249
3492,Lebanon,12/29/2020,12/29/2020,S.N439K,36.91357504,0.30143339
3493,Kosovo,1/4/2021,1/5/2021,S.N439K,63.95071283,1.655804481
3494,Montenegro,1/17/2021,1/21/2021,S.N439K,513.4954955,6.864864865
3495,Sri Lanka,1/18/2021,1/29/2021,S.N439K,18.8172367,0.091908995
3496,Angola,1/23/2021,1/23/2021,S.N439K,5.631578947,0.132887467
3497,Latvia,2/1/2021,4/12/2021,S.N439K,44.02531646,0.812576562
3498,Thailand,2/12/2021,2/12/2021,S.N439K,0.995040984,0.003278689
3499,Georgia,2/17/2021,2/17/2021,S.N439K,167.6809045,2.129396985
3500,Papua New Guinea,3/24/2021,3/24/2021,S.N439K,1.652855994,0.015687852
3501,Russia,4/10/2021,4/10/2021,S.N439K,239.8865148,5.286671904
3502,Nigeria,1/7/2021,8/4/2021,20B.S.796H,1634.28744,20.12090655
3503,South Africa,1/16/2021,4/16/2021,20B.S.796H,42.70635126,1.464981368
3504,USA,1/19/2021,9/17/2021,20B.S.796H,17325.16062,275.9561364
3505,Germany,1/21/2021,6/22/2021,20B.S.796H,583.5702588,14.18207364
3506,UK,1/22/2021,9/24/2021,20B.S.796H,7821.534489,139.6273186
3507,Togo,1/25/2021,6/30/2021,20B.S.796H,365.9535963,3.392111369
3508,Switzerland,1/27/2021,8/17/2021,20B.S.796H,597.7109869,8.690475775
3509,Japan,1/29/2021,6/20/2021,20B.S.796H,9.271038413,0.170362278
3510,Benin,1/30/2021,7/19/2021,20B.S.796H,489.2364925,6.349867139
3511,Philippines,1/31/2021,2/9/2021,20B.S.796H,23.57834323,0.49301676
3512,Norway,1/31/2021,6/16/2021,20B.S.796H,31.39349674,0.192734342
3513,Finland,2/1/2021,6/24/2021,20B.S.796H,36.20365401,0.375345277
3514,Cameroon,2/3/2021,3/12/2021,20B.S.796H,108.037234,1.598404255
3515,Ghana,2/3/2021,7/30/2021,20B.S.796H,3109.872658,24.84420541
3516,Greece,2/5/2021,8/5/2021,20B.S.796H,8788.633019,225.9464381
3517,Ireland,2/8/2021,8/14/2021,20B.S.796H,562.4095983,8.809062097
3518,Denmark,2/15/2021,8/11/2021,20B.S.796H,15.34480899,0.119549895
3519,Canada,2/16/2021,8/9/2021,20B.S.796H,7769.810064,144.3805997
3520,France,2/18/2021,8/19/2021,20B.S.796H,27247.4676,465.7312395
3521,Guinea,2/22/2021,6/9/2021,20B.S.796H,396.3312102,2.802547771
3522,Belgium,2/22/2021,8/26/2021,20B.S.796H,286.1230123,6.170906028
3523,Italy,2/22/2021,8/12/2021,20B.S.796H,1114.212193,32.34783492
3524,Spain,2/23/2021,7/25/2021,20B.S.796H,480.5934706,9.119245354
3525,Uganda,2/23/2021,4/16/2021,20B.S.796H,92.20982143,0.754464286
3526,Bangladesh,2/26/2021,6/29/2021,20B.S.796H,3554.016802,56.53821138
3527,India,2/26/2021,8/10/2021,20B.S.796H,2609.785671,34.96214693
3528,Gabon,3/3/2021,5/14/2021,20B.S.796H,1218.059055,7.318897638
3529,Argentina,3/5/2021,7/27/2021,20B.S.796H,2573.295447,55.07230245
3530,Mauritius,3/6/2021,8/11/2021,20B.S.796H,668.4609589,2.689726027
3531,Lithuania,3/6/2021,5/17/2021,20B.S.796H,8.692596707,0.134343962
3532,Netherlands,3/8/2021,7/14/2021,20B.S.796H,546.4598359,5.499450038
3533,Gambia,3/10/2021,7/11/2021,20B.S.796H,18.70756403,0.550923169
3534,Turkey,3/10/2021,8/5/2021,20B.S.796H,1573.355041,13.95943355
3535,Poland,3/10/2021,4/18/2021,20B.S.796H,62.70031023,1.446945488
3536,Kenya,3/12/2021,3/12/2021,20B.S.796H,9.506157113,0.161443737
3537,Chile,3/12/2021,3/12/2021,20B.S.796H,16.49323007,0.402276648
3538,Portugal,3/17/2021,7/22/2021,20B.S.796H,117.8318551,2.154653342
3539,Senegal,3/17/2021,6/7/2021,20B.S.796H,271.7459283,7.478827362
3540,Luxembourg,3/22/2021,7/13/2021,20B.S.796H,54.17991446,0.612967771
3541,Sweden,3/23/2021,7/12/2021,20B.S.796H,62.12501917,0.832643799
3542,Singapore,3/23/2021,4/28/2021,20B.S.796H,9.58700514,0.004708283
3543,Australia,3/26/2021,6/12/2021,20B.S.796H,27.8162875,0.83684282
3544,Côte d'Ivoire,3/26/2021,4/30/2021,20B.S.796H,559.7082067,3.477203647
3545,Angola,3/29/2021,7/11/2021,20B.S.796H,58.09537656,1.359406804
3546,Slovenia,3/30/2021,6/18/2021,20B.S.796H,42.64598783,0.73231876
3547,Brazil,4/4/2021,8/20/2021,20B.S.796H,795.36239,22.2258152
